5.222675623899434,8.421762305828167,1.0
4.619736551837335,3.662788245904281,0.0
5.738783924213237,5.379316400981519,1.0
5.242266598861999,5.9109052271279,1.0
6.121504967508843,3.7916540321129464,1.0
5.51439645421476,6.239404420022908,1.0
4.6897548178296855,5.4597154281763025,1.0
7.420488853182639,5.359647776925597,1.0
8.453737462307542,3.4992920633100466,1.0
4.414669919662276,8.23521087684805,1.0
6.599705959416463,4.737465989875195,1.0
5.143180821469844,7.006306262240047,1.0
5.338497429498098,6.031593858410127,1.0
7.814333327809756,3.9509265882926705,1.0
2.1400695945560106,6.755060564082314,1.0
2.346030666544842,4.481862356926649,0.0
1.119575948290552,7.314061981372948,1.0
6.896421637504413,5.405135333833141,1.0
6.508845086193345,7.320185372221486,1.0
7.209968979429849,5.992497140572234,1.0
8.843272333774854,6.180310844443518,1.0
6.650909121785266,5.0065570203860705,1.0
4.80899454914816,8.297867211485666,1.0
6.5245039978994726,5.728701451833841,1.0
2.679909601241932,4.620746019497015,0.0
5.707214051884722,5.532994604622276,1.0
2.908018060846412,1.085685682113179,0.0
8.095295348767195,3.9743628904714665,1.0
5.108223729075812,5.815025528357653,1.0
4.574298975131856,3.908882848514309,0.0
3.7590932690730194,5.5928632224431665,1.0
6.483152165830262,4.645486425452957,1.0
4.782472386460167,2.83937239182204,0.0
5.340453259221522,3.955726294175088,1.0
1.0720366667426262,5.348146200501698,0.0
5.590897979655524,5.45377393756826,1.0
5.562306494170012,5.370085150385641,1.0
5.58727088408537,5.777655251012289,1.0
8.080282299485596,5.771797918051392,1.0
5.93294989835422,4.658805206782076,1.0
4.289775331873555,7.470397766050898,1.0
4.68697216427994,4.3320894966661205,1.0
6.021156233016624,4.681121658801387,1.0
1.982591303275727,7.422037903335878,1.0
5.850625140988726,6.700387159196607,1.0
5.871652830411206,6.056611468224738,1.0
3.414621282409687,2.4949773461766664,0.0
2.7803273787659473,7.735092447568468,1.0
4.051835384675367,6.116016156307274,1.0
4.311894946252088,9.879536896537331,1.0
5.349311720523935,2.9594744137074303,0.0
4.69483641196186,7.192855416542532,1.0
9.207898453414007,3.065299986988224,1.0
2.514577710807414,5.580169985926661,0.0
3.404393323687871,2.732901988223345,0.0
3.0559240385428144,7.019447752875941,1.0
5.777161376187282,6.708395339652398,1.0
3.6907558615336202,5.343803190029223,1.0
4.833010976172575,4.536345103419677,1.0
3.6358746163416766,2.114105319436252,0.0
3.0372583433226827,6.020014678234004,1.0
2.6014860651342637,4.7694806574463575,0.0
5.794389539489999,6.161513627861531,1.0
2.8632569388453617,7.1771751670911215,1.0
3.319260881231433,8.750355012600307,1.0
4.3381761982559475,7.084779598414181,1.0
6.808033263441747,0.7960744516548548,0.0
2.460703849908296,4.292254064229077,0.0
6.93816397483879,6.20833726604855,1.0
2.4495476014074065,3.1363061261451266,0.0
8.777643979097242,5.104199257631641,1.0
4.844636132569788,1.888315632838367,0.0
8.786570722813593,3.3432025716368283,1.0
5.525059161172518,1.0628664837103727,0.0
6.263911390333982,6.613190708937904,1.0
1.607320353551561,3.5048174110103556,0.0
3.8668669087119576,4.214609606270157,0.0
2.6984602992856725,7.847834834196699,1.0
3.9435523632120812,6.059605852191064,1.0
2.684302332850871,1.4428120588399067,0.0
4.065965154574724,3.082627634547289,0.0
4.572278326716109,5.610802531530302,1.0
2.041855346726414,5.384717816996991,0.0
5.992164133903565,3.594771033677139,1.0
5.331251751707805,7.934137908213221,1.0
3.7640942189361732,5.571945873045101,1.0
5.1151646131507675,5.176647243006542,1.0
2.425269414913595,5.448884262581629,0.0
5.378253648454759,6.209118576906364,1.0
7.864510760508401,4.032493580574643,1.0
4.069198254318662,4.49063977297507,0.0
5.854114883410552,3.410966256277877,1.0
2.806457371844999,3.2448726794069236,0.0
6.128103628609274,8.090441844294102,1.0
3.9050226726674175,6.265648157047224,1.0
3.222925494646775,4.952757213727881,0.0
5.431652987724482,3.527570153196201,1.0
1.1159649455918927,3.697280912499366,0.0
0.4086214353584472,4.673857292719583,0.0
6.868052426196974,1.948212156116043,1.0
